,date_witness,date_agent,witness,agent,latitude,longitude,city,country,region_hq,has_weapon,has_hat,has_jacket,behavior
608,2015-03-30,2015-04-24,Emily Scott,Teresa Sanchez,33.42585,-6.00137,Oulmes,MA,Casablanca,True,True,True,happy
609,2006-05-27,2006-07-09,Mark Thompson,Karen Nguyen,3.02013,30.91105,Arua,UG,Kampala,False,True,True,paranoid
610,2022-05-11,2022-06-21,Rachel Henry,Jeffrey Graves MD,-1.63333,13.58357,Franceville,GA,Libreville,False,True,True,scared
611,1989-02-03,1989-02-13,Brianna Martinez,Michelle Green,36.76639,3.47717,Boumerdas,DZ,Algiers,False,True,True,insulting
612,2005-07-03,2005-08-19,Natalie Gross,Todd Robinson,3.02013,30.91105,Arua,UG,Kampala,False,True,True,worried
613,2006-03-24,2006-05-22,Joseph Gonzalez,Garrett Lawrence,11.15583,42.7125,'Ali Sabieh,DJ,Djibouti,False,False,True,over-complimenting
614,2012-04-10,2012-04-14,Rachel Wilkins,Paul Rogers,6.46346,-2.31938,Bibiani,GH,Accra,False,True,True,worried
615,1990-04-17,1990-05-05,Jennifer Erickson,James Burnett,3.51667,11.5,Mbalmayo,CM,Douala,False,False,True,tense
616,2007-12-05,2008-02-02,Christopher West,Kathy Meadows,-4.26613,15.28318,Brazzaville,CG,Brazzaville,False,False,True,fleeing
617,2008-04-18,2008-04-26,Christy Benson,Jane Hall,-7.60361,37.00438,Kidodi,TZ,Dar es Salaam,False,True,True,lonely
618,1985-06-24,1985-08-21,Kristen Price,Angela Strickland,-21.98333,16.91667,Okahandja,,Windhoek,False,False,True,insulting
619,1993-10-11,1993-11-14,Jade Smith,Samuel Jackson,-7.60361,37.00438,Kidodi,TZ,Dar es Salaam,False,True,True,happy
620,1998-10-23,1998-12-10,Kevin Johnson,Jasmine Rowland,-7.60361,37.00438,Kidodi,TZ,Dar es Salaam,False,True,True,friendly
621,2013-11-20,2013-12-30,Sandra Olson,Timothy Maldonado,31.20176,29.91582,Alexandria,EG,Cairo,False,False,True,oblivious
622,2002-05-18,2002-05-18,Kelsey Russell,Andrew Sullivan,0.03813,36.36339,Nyahururu,KE,Nairobi,False,True,True,silent
623,2011-11-15,2012-01-12,Katherine Walker,Timothy Maldonado,7.50251,5.06258,Igbara-Odo,NG,Lagos,True,True,True,silent
624,2006-11-17,2006-12-01,Crystal Pittman,Karen Weber,-4.06667,37.73333,Same,TZ,Dar es Salaam,False,True,True,unhappy
625,2010-08-18,2010-08-24,Joseph Cobb,Nicole Adams,-26.93366,29.24152,Standerton,ZA,Johannesburg,False,False,True,oblivious
626,2005-11-01,2005-12-15,Diana Reynolds,Misty Marshall,36.76639,3.47717,Boumerdas,DZ,Algiers,False,True,True,sad
627,1996-07-17,1996-08-01,Derek Barton,Ashley Larson,3.02013,30.91105,Arua,UG,Kampala,False,True,True,friendly
628,2009-01-24,2009-02-04,Nicole Todd,Jeffrey Graves MD,-10.33333,39.28333,Nyangao,TZ,Dar es Salaam,True,True,True,evasive
629,2009-01-20,2009-02-07,Heidi Sexton,Timothy Davis,-5.41667,38.01667,Chanika,TZ,Dar es Salaam,True,False,True,scared
630,2006-07-11,2006-09-07,Matthew Munoz,Meghan Owens,-7.60361,37.00438,Kidodi,TZ,Dar es Salaam,False,False,True,insulting
631,2007-08-15,2007-10-07,David Calhoun,Stephen Ferguson,5.30383,-1.98956,Tarkwa,GH,Accra,False,True,True,scared
632,2021-10-18,2021-12-06,Christopher Byrd,Amber Wright,5.84752,-5.682,Lakota,CI,Abidjan,False,True,True,out-of-control
633,2003-08-01,2003-08-03,Linda Johnson,Lauren Johnson,34.15429,3.50309,Messaad,DZ,Algiers,False,True,True,over-complimenting
634,2003-12-04,2004-01-17,Leslie Lang,Michael Sims,9.89206,43.38531,Baki,SO,Mogadishu,False,True,True,friendly
635,2003-05-15,2003-06-30,Dawn Stanley,Kimberly Stewart,33.43443,-5.22126,Azrou,MA,Casablanca,False,False,True,unhappy
636,1987-03-21,1987-04-23,Hannah Turner,Emily Stephens,-21.98333,16.91667,Okahandja,,Windhoek,False,True,True,oblivious
637,2020-07-07,2020-07-29,Debra Porter,Christopher Greer,0.03813,36.36339,Nyahururu,KE,Nairobi,False,True,True,scared
638,1987-07-25,1987-09-01,Carlos Coffey,Kelly Lindsey,34.15429,3.50309,Messaad,DZ,Algiers,True,False,False,talkative
639,1991-03-18,1991-04-21,Renee Arnold,Rebecca Snyder MD,37.16911,10.03478,El Alia,TN,Tunis,False,False,False,worried
640,2009-10-25,2009-11-13,Alyssa Johnson,James Burnett,-10.33333,39.28333,Nyangao,TZ,Dar es Salaam,False,False,True,talkative
641,2009-06-24,2009-07-23,Joseph Smith,Katelyn Garcia,36.08497,9.37082,Siliana,TN,Tunis,False,False,True,oblivious
642,2003-07-08,2003-07-26,Scott Wright,John Wright,0.49113,29.47306,Beni,CD,Lubumbashi,False,True,False,paranoid
643,2015-07-26,2015-07-27,Brian Davis,Nathaniel Jackson,31.20176,29.91582,Alexandria,EG,Cairo,False,True,True,friendly
644,1995-11-05,1995-12-23,Patrick Ellis,Julia Reynolds,33.92866,-6.90656,Temara,MA,Casablanca,False,True,True,hostile
645,2021-07-03,2021-08-12,Pamela Gonzalez,Sarah Peters,12.18441,18.69303,Mongo,TD,Ndjamena,False,True,True,injured
646,1997-03-04,1997-04-07,Amy Murphy,Emily Johns,6.45407,3.39467,Lagos,NG,Lagos,False,False,True,hostile
647,1993-09-30,1993-11-14,Heidi Stewart,Eric Wilson,-23.85972,35.34722,Maxixe,MZ,Maputo,False,False,True,paranoid
648,1995-12-13,1995-12-14,William Fuller,Kenneth Stevenson,0.46005,34.11169,Busia,KE,Nairobi,False,True,True,confessing
649,2022-03-25,2022-04-13,Ryan Stephenson,Nancy White,-23.85972,35.34722,Maxixe,MZ,Maputo,False,True,True,happy
650,1993-03-24,1993-04-12,Lisa Berry,Wayne Knight,36.72544,3.55665,Thenia,DZ,Algiers,False,True,True,complaining
651,2000-06-13,2000-07-19,James Hall,David Wagner,5.84752,-5.682,Lakota,CI,Abidjan,True,False,True,unhappy
652,2012-01-10,2012-01-15,Sarah Flores,Ashley Carr,-11.78333,19.91667,Luena,AO,Luanda,False,True,True,scared
653,2009-05-10,2009-06-18,Derrick Gould,Jeffrey Bush,11.8659,34.3869,Ar Ruseris,SD,Khartoum,False,False,True,worried
654,1989-09-07,1989-09-21,Stephanie Hickman,Hannah Lindsey,13.70727,9.15013,Mirriah,NE,Niamey,False,False,True,talkative
655,1989-11-21,1989-11-25,Elizabeth Ballard,Aaron Nguyen,34.15429,3.50309,Messaad,DZ,Algiers,False,True,True,sad
656,2014-08-27,2014-10-23,Robert Erickson,Meghan Owens,10.61285,12.19458,Biu,NG,Lagos,False,True,False,worried
657,1992-11-25,1992-12-02,Danny Manning,Brandi Jones,4.96667,10.7,Tonga,CM,Douala,False,True,True,lonely
658,1987-11-09,1987-12-18,Sherri Green,Teresa Sanchez,-11.78333,19.91667,Luena,AO,Luanda,False,True,True,injured
659,2003-03-05,2003-04-24,Eric Page,Michael Webb,7.6,4.18333,Olupona,NG,Lagos,False,False,True,injured
660,1997-08-03,1997-08-23,Mary Murphy,Erin Ray,36.72544,3.55665,Thenia,DZ,Algiers,False,True,True,happy
661,2013-08-16,2013-09-20,Sarah Castro,Kenneth Gutierrez,35.21222,2.31889,Ksar Chellala,DZ,Algiers,True,False,True,hostile
662,2010-03-21,2010-05-17,Chad Hardy,Zachary Hawkins,-13.7804,34.4587,Salima,MW,Blantyre,False,False,True,talkative
663,2004-08-08,2004-08-23,Miss Melinda Smith,Victoria Rodriguez,7.57944,-8.53778,New Yekepa,LR,Monrovia,False,False,True,accusatory
664,2002-06-02,2002-07-16,Vincent King,Eugene Brown,-4.06667,37.73333,Same,TZ,Dar es Salaam,False,False,True,silent
665,2018-03-22,2018-04-06,Nicholas Jones,Michael Woods,31.20176,29.91582,Alexandria,EG,Cairo,False,False,True,sad
666,2001-09-30,2001-11-09,Mary Neal,Tanya Conley,3.27833,32.88667,Kitgum,UG,Kampala,False,False,True,over-complimenting
667,2020-11-07,2020-11-26,Ryan Nelson,Ashley Davis,11.85,38.01667,Debre Tabor,ET,Addis Ababa,False,False,True,scared
668,1995-12-17,1996-01-19,Marilyn Carter,Brandon Miller,34.15429,3.50309,Messaad,DZ,Algiers,True,True,True,happy
669,2002-02-10,2002-03-15,Erica Anderson,Christopher Bell,-4.83,29.65806,Mwandiga,TZ,Dar es Salaam,False,True,True,paranoid
670,2001-03-25,2001-04-05,Ricardo Smith,Melinda Soto,0.76755,24.43973,Yangambi,CD,Lubumbashi,False,False,True,insulting
671,1995-09-10,1995-10-04,Paul Henderson,Shannon Norman,36.76775,2.95924,Cheraga,DZ,Algiers,False,True,True,out-of-control
672,1990-08-19,1990-08-28,Lindsay Steele,Mrs. Kristin Lopez MD,36.08497,9.37082,Siliana,TN,Tunis,False,True,True,insulting
673,2008-05-12,2008-06-22,Timothy Everett,James Brock,8.48714,-13.2356,Freetown,SL,Freetown,False,True,True,evasive
674,1993-06-17,1993-06-28,Mitchell Padilla,Joseph Arellano,-5.41667,38.01667,Chanika,TZ,Dar es Salaam,False,True,True,fleeing
675,2012-01-12,2012-02-01,Larry Davis,Rebecca Snyder MD,9.89206,43.38531,Baki,SO,Mogadishu,False,False,False,fleeing
676,1988-11-02,1988-12-12,Rebecca Nicholson,Ms. Sheila Campbell MD,5.84752,-5.682,Lakota,CI,Abidjan,False,False,True,confessing
677,2007-11-07,2007-12-08,Edward Krause,Kathleen Castro,34.15429,3.50309,Messaad,DZ,Algiers,False,True,True,scared
678,1996-05-27,1996-06-30,Michele Snyder,Caleb Cook,26.67319,31.4976,Juhaynah,EG,Cairo,False,True,True,accusatory
679,2000-10-25,2000-11-22,Lindsay Martinez,Emily Ruiz,11.8659,34.3869,Ar Ruseris,SD,Khartoum,True,True,True,unhappy
680,1993-12-17,1994-01-07,Edward Gomez,Kerri Clay,6.45407,3.39467,Lagos,NG,Lagos,False,False,True,lonely
681,2021-11-21,2021-12-19,Lisa Wilson,Patricia Edwards,36.76775,2.95924,Cheraga,DZ,Algiers,False,True,True,scared
682,2015-02-27,2015-03-26,Laura Page,Billy White,35.06544,1.04945,Frenda,DZ,Algiers,False,True,True,paranoid
683,2021-10-10,2021-10-14,Robert Castaneda,Charles Leonard,4.96667,10.7,Tonga,CM,Douala,False,False,True,sad
684,2004-11-16,2004-12-24,Brendan Moody,Chloe Harris,34.15429,3.50309,Messaad,DZ,Algiers,False,True,True,worried
685,2021-12-15,2022-01-30,Charles Trujillo,Garrett Allen,-10.33333,39.28333,Nyangao,TZ,Dar es Salaam,False,False,True,silent
686,2010-06-19,2010-07-07,Mark Wang,Charles Moran,7.57944,-8.53778,New Yekepa,LR,Monrovia,False,True,True,evasive
687,2015-06-24,2015-08-16,Samantha Morris,Kendra Mercado,6.46346,-2.31938,Bibiani,GH,Accra,False,True,True,fleeing
688,1988-05-31,1988-07-08,Garrett Chan,Nicholas Powell,8.48714,-13.2356,Freetown,SL,Freetown,False,True,True,evasive
689,2021-12-25,2022-02-13,Jennifer Miller,Terry Erickson,-8.73508,24.99798,Kamina,CD,Lubumbashi,False,False,True,out-of-control
690,2000-04-29,2000-05-23,Nancy Bender,Crystal Kelly,0.03813,36.36339,Nyahururu,KE,Nairobi,False,False,True,hostile
691,1988-12-31,1989-01-29,Tyrone Fox,Ms. Sheila Campbell MD,6.45407,3.39467,Lagos,NG,Lagos,False,True,True,worried
692,2020-11-26,2021-01-14,Tina Mccarthy,Eugene Brown,33.43443,-5.22126,Azrou,MA,Casablanca,False,False,True,lonely
693,1994-08-17,1994-09-28,Patrick Riley,Hunter Lee,5.27247,-3.59625,Bonoua,CI,Abidjan,False,False,True,worried
694,2019-10-16,2019-12-06,Matthew Morrison,Rebecca Rodriguez,3.11988,35.59642,Lodwar,KE,Nairobi,False,False,True,tense
695,1993-02-23,1993-02-27,Jose Bell,Jeffrey Graves MD,3.11988,35.59642,Lodwar,KE,Nairobi,False,False,True,confessing
696,2009-12-25,2010-02-06,Erica Marquez,Ernest Spencer,5.84752,-5.682,Lakota,CI,Abidjan,False,True,True,over-complimenting
697,2015-08-17,2015-09-19,Jennifer Coleman,Nicholas Jones,36.61954,4.08282,Beni Douala,DZ,Algiers,False,True,True,evasive
698,2007-02-09,2007-03-10,James Hernandez,Jessica Joseph,36.46917,10.78222,Beni Khiar,TN,Tunis,False,False,True,out-of-control
699,1993-11-02,1993-11-29,Keith Galloway,Laura Santana,6.45407,3.39467,Lagos,NG,Lagos,False,True,True,unhappy
700,1997-04-06,1997-04-16,Courtney Hendrix,Samuel Cunningham,12.18441,18.69303,Mongo,TD,Ndjamena,False,False,True,insulting
701,2020-10-05,2020-10-15,Scott James,Kelly Barnes,7.62789,4.74161,Ilesa,NG,Lagos,False,True,True,silent
702,2021-03-09,2021-03-24,Sean Briggs,Garrett Moore,3.51667,11.5,Mbalmayo,CM,Douala,False,False,True,injured
703,2013-07-15,2013-09-07,John Williams,Christopher Smith,4.92675,6.26764,Yenagoa,NG,Lagos,False,True,True,tense
704,1996-03-18,1996-04-20,Carolyn West,Rachel Barnes,6.45407,3.39467,Lagos,NG,Lagos,False,True,True,sad
705,1991-11-22,1991-12-03,Jonathan Nicholson,Shawn Ramirez,0.49113,29.47306,Beni,CD,Lubumbashi,True,True,True,hostile
706,1994-08-10,1994-09-04,Teresa Morris,Justin White,7.6,4.18333,Olupona,NG,Lagos,False,True,True,over-complimenting
707,2015-10-05,2015-11-25,Blake Bush,Sherry Aguilar,11.85,38.01667,Debre Tabor,ET,Addis Ababa,False,True,True,tense
708,2006-11-14,2006-12-28,Stacey Reed,Robert Meyer,-26.93366,29.24152,Standerton,ZA,Johannesburg,False,True,True,injured
709,1991-08-21,1991-09-08,Randall Hayes,Kathleen Castro,36.61954,4.08282,Beni Douala,DZ,Algiers,False,False,True,tense
710,2006-12-15,2006-12-24,James Foster,Loretta Wood,6.45407,3.39467,Lagos,NG,Lagos,False,True,True,tense
711,2002-02-27,2002-03-02,Edward Adams,Emily Mccoy,13.70727,9.15013,Mirriah,NE,Niamey,False,True,True,happy
712,1987-08-02,1987-08-17,Kathleen Martinez,Susan Bowers,36.27462,4.85668,Bordj Zemoura,DZ,Algiers,False,True,True,panicking
713,2007-05-11,2007-07-01,Mr. Shane Fernandez,Donna Mathis,-6.8,39.25,Magomeni,TZ,Dar es Salaam,False,True,True,lonely
714,1991-02-20,1991-04-03,Seth Rice,Kari Chandler,37.16911,10.03478,El Alia,TN,Tunis,False,True,True,tense
715,1988-02-25,1988-04-16,Andre Brown,Jane Huff,6.15038,6.83042,Nkpor,NG,Lagos,False,True,True,paranoid
716,2013-02-15,2013-03-02,Theresa Nichols,Brett Wood,-27.76952,30.79165,Vryheid,ZA,Johannesburg,False,True,True,out-of-control
717,2018-07-30,2018-08-09,Mr. Jason Davis,Elizabeth Cook,33.43443,-5.22126,Azrou,MA,Casablanca,False,False,True,confessing
718,2010-10-10,2010-11-16,Katie Martinez,Veronica Richards,36.61954,4.08282,Beni Douala,DZ,Algiers,False,False,True,complaining
719,1990-05-03,1990-05-31,Donald Hanson,Patricia Miller,9.89206,43.38531,Baki,SO,Mogadishu,True,False,True,confessing
720,2009-06-06,2009-07-31,Kyle Sanchez,Shelia Holmes,13.56667,-15.6,Farafenni,GM,Banjul,False,False,True,talkative
721,2011-10-13,2011-11-06,Jeffrey Walker,Angela Strickland,0.76755,24.43973,Yangambi,CD,Lubumbashi,False,False,True,out-of-control
722,2004-03-22,2004-04-29,Christine Romero,Grant Humphrey,35.72917,10.58082,Msaken,TN,Tunis,False,True,True,confessing
723,1994-06-12,1994-08-02,Tyler Simmons,James Bryant,13.56667,-15.6,Farafenni,GM,Banjul,False,True,False,talkative
724,2012-05-23,2012-07-16,Gloria Howell,Lindsey Hoover,-1.9487,30.4347,Rwamagana,RW,Kigali,False,False,True,friendly
725,1998-12-13,1999-01-15,Natasha Steele,Adam Irwin,4.2475,9.00472,Idenao,CM,Douala,False,False,True,accusatory
726,2013-03-03,2013-05-01,Savannah Edwards,Martin Diaz,-8.73508,24.99798,Kamina,CD,Lubumbashi,True,True,True,sad
727,1999-10-26,1999-12-18,Robert Smith,Garrett Cook,4.96667,10.7,Tonga,CM,Douala,False,True,True,hostile
728,1987-06-02,1987-07-21,Clayton Davis,Dana Parker,26.67319,31.4976,Juhaynah,EG,Cairo,False,True,True,out-of-control
729,2012-05-28,2012-07-17,Tanya Foster,Kevin Contreras,4.94273,15.87735,Carnot,CF,Bangui,False,False,True,worried
730,1990-08-25,1990-08-28,Erin Murphy,Ronnie Anthony,36.76775,2.95924,Cheraga,DZ,Algiers,False,False,True,silent
731,1989-10-01,1989-11-18,Brittany Ross,Eric French,10.61285,12.19458,Biu,NG,Lagos,False,False,True,out-of-control
732,2021-01-07,2021-01-28,Brett Bennett,Joseph Nguyen,35.06544,1.04945,Frenda,DZ,Algiers,False,True,True,out-of-control
733,2020-07-22,2020-08-21,Tammy Haley,Sheri Chapman,7.50251,5.06258,Igbara-Odo,NG,Lagos,False,False,True,injured
734,2007-01-28,2007-03-20,Tanya Woods,Garrett Cook,3.11988,35.59642,Lodwar,KE,Nairobi,False,True,True,lonely
735,2014-01-26,2014-03-10,Carl Christensen,Brandy Mendez,10.61285,12.19458,Biu,NG,Lagos,True,True,True,lonely
736,2007-02-16,2007-02-16,Ashley Bowman,Daniel Moore,5.27247,-3.59625,Bonoua,CI,Abidjan,False,True,False,over-complimenting
737,1998-07-17,1998-09-14,James Smith,Bethany Chen,0.03813,36.36339,Nyahururu,KE,Nairobi,False,False,True,talkative
738,2012-07-19,2012-09-12,Jeremy Spencer,Kimberly Mills,-1.9487,30.4347,Rwamagana,RW,Kigali,True,True,True,paranoid
739,1989-11-15,1989-11-16,Dustin Parker,Michael Smith,34.15429,3.50309,Messaad,DZ,Algiers,False,True,True,worried
740,2020-10-18,2020-11-15,Matthew Bryant,Robert Baird,33.43443,-5.22126,Azrou,MA,Casablanca,False,True,True,paranoid
741,1992-10-13,1992-11-09,Heather Krause,Terry Erickson,11.8659,34.3869,Ar Ruseris,SD,Khartoum,False,False,True,hostile
742,2010-10-05,2010-11-20,Tiffany Kelly,Michelle Lee,8.88649,2.59753,Tchaourou,BJ,Porto-Novo,False,True,True,unhappy
743,2007-08-19,2007-10-10,Jason Knapp,Anthony Harris,-2.68333,33.0,Usagara,TZ,Dar es Salaam,False,True,True,insulting
744,1993-06-04,1993-07-17,John Brown,Janice Carroll,7.06273,-1.4001,Mampong,GH,Accra,True,False,True,accusatory
745,2015-08-29,2015-09-11,Joseph Franklin,Brittany Burnett,36.76639,3.47717,Boumerdas,DZ,Algiers,False,True,True,accusatory
746,1999-08-29,1999-09-12,Vickie Patton,Brian Haas,7.06273,-1.4001,Mampong,GH,Accra,False,True,True,scared
747,2020-08-01,2020-09-13,Gregory Bryant,Kathleen Hicks,24.96334,10.18003,Ghat,LY,Tripoli,False,False,True,paranoid
748,2018-12-16,2019-01-28,Holly Bird,Caleb Cook,35.06544,1.04945,Frenda,DZ,Algiers,False,True,True,talkative
749,2009-09-08,2009-09-13,Tina Murphy,Stephen Mills,7.57944,-8.53778,New Yekepa,LR,Monrovia,False,True,True,silent
750,2020-06-06,2020-07-24,John Frazier,Evelyn Hines,11.85,38.01667,Debre Tabor,ET,Addis Ababa,False,True,True,over-complimenting
751,2002-06-01,2002-07-07,Mark Woods,Bradley Ewing,4.94273,15.87735,Carnot,CF,Bangui,False,False,True,out-of-control
752,2006-09-10,2006-10-02,Melanie Klein,Timothy Williams,-4.26613,15.28318,Brazzaville,CG,Brazzaville,False,True,True,scared
753,1987-07-16,1987-08-24,Dustin Perez,Jennifer Hoffman,-23.85972,35.34722,Maxixe,MZ,Maputo,False,True,True,oblivious
754,2012-12-23,2013-02-16,Samantha Alvarado,Hannah Lindsey,4.2475,9.00472,Idenao,CM,Douala,False,False,True,unhappy
755,2002-08-10,2002-08-16,Ralph Lee,Isabel Webb,-8.73508,24.99798,Kamina,CD,Lubumbashi,False,True,True,worried
756,2011-09-02,2011-09-15,Dean Jones,Kyle Thomas,34.31,-2.16,Jerada,MA,Casablanca,False,False,True,accusatory
757,2017-11-02,2017-12-02,Maria Grant,Larry King,13.56667,-15.6,Farafenni,GM,Banjul,False,False,True,confessing
758,1999-09-29,1999-10-28,Danielle Randolph,Jennifer Hoffman,-4.26613,15.28318,Brazzaville,CG,Brazzaville,False,False,True,happy
759,1998-03-16,1998-03-31,Michael Whitaker,David Strong,9.535,-13.68778,Camayenne,GN,Conakry,False,True,True,over-complimenting
760,2011-10-26,2011-12-06,Jeffrey Johnston Jr.,Patricia Hall,36.08497,9.37082,Siliana,TN,Tunis,False,True,True,complaining
761,1987-11-17,1987-11-22,Meghan Miles,Elizabeth Cooper,36.08497,9.37082,Siliana,TN,Tunis,False,False,True,hostile
762,1985-09-01,1985-09-02,Daniel Elliott,Elizabeth Cooper,2.41669,30.98551,Paidha,UG,Kampala,False,True,True,paranoid
763,1997-07-17,1997-08-22,Joseph Payne,Michael Bailey,6.15038,6.83042,Nkpor,NG,Lagos,False,False,True,paranoid
764,2022-06-19,2022-07-01,Daniel Ellis,Tamara Hall,-4.26613,15.28318,Brazzaville,CG,Brazzaville,False,True,True,unhappy
765,1992-04-12,1992-06-09,Adam Ellison,Isabel Webb,6.03333,37.55,Arba Minch,ET,Addis Ababa,False,False,True,panicking
766,1999-04-20,1999-05-12,Kevin Robinson,Jeffrey Johnson,-11.78333,19.91667,Luena,AO,Luanda,False,True,True,scared
767,2011-08-23,2011-10-18,Amanda Chen,Darrell Crawford,-7.76667,35.7,Iringa,TZ,Dar es Salaam,False,False,True,silent
768,2021-06-03,2021-06-06,Brooke Johnson,Michael Sims,35.06544,1.04945,Frenda,DZ,Algiers,False,True,True,scared
769,2002-03-21,2002-05-09,Paul Sanders Jr.,Todd Robinson,7.65649,4.92235,Efon-Alaaye,NG,Lagos,False,True,True,paranoid
770,2000-07-01,2000-08-22,Heather King,James Anderson,3.27833,32.88667,Kitgum,UG,Kampala,False,True,True,panicking
771,1990-05-28,1990-07-23,Isabella Moore,Joseph Nguyen,10.61285,12.19458,Biu,NG,Lagos,False,False,True,complaining
772,1987-08-28,1987-09-27,Dawn Brown,Jessica Rogers,35.72917,10.58082,Msaken,TN,Tunis,False,False,True,lonely
773,1991-08-07,1991-09-03,Laura Wilson,John Barr,4.2475,9.00472,Idenao,CM,Douala,False,False,True,friendly
774,2006-09-08,2006-10-03,Gail Dalton,Garrett Lawrence,12.74409,-8.07257,Kati,ML,Bamako,False,False,True,confessing
775,2016-09-04,2016-09-28,Michael Smith II,Scott Nixon,7.62789,4.74161,Ilesa,NG,Lagos,False,True,True,over-complimenting
776,2019-10-03,2019-11-12,Jonathan Rivera,Jessica Joseph,36.46917,10.78222,Beni Khiar,TN,Tunis,False,False,True,silent
777,2000-07-08,2000-07-17,Wendy Anderson,Teresa Sanchez,-4.83,29.65806,Mwandiga,TZ,Dar es Salaam,False,True,True,talkative
778,2010-06-11,2010-07-23,Michael Anderson,Mark Williams,7.50251,5.06258,Igbara-Odo,NG,Lagos,False,True,True,silent
779,2003-08-13,2003-10-07,Lindsey Lopez,Lindsey Hoover,-4.5833,15.16554,Kasangulu,CD,Kinshasa,False,True,False,out-of-control
780,1997-10-13,1997-10-28,Jasmine Hunter,Dennis Flores,34.31,-2.16,Jerada,MA,Casablanca,False,True,True,oblivious
781,2019-10-12,2019-11-05,Jeffrey Smith,Lori Lowery,0.03813,36.36339,Nyahururu,KE,Nairobi,False,True,True,fleeing
782,2010-12-16,2011-01-10,Julie Campbell,Kenneth Gutierrez,4.92675,6.26764,Yenagoa,NG,Lagos,False,True,True,happy
783,1995-04-02,1995-04-20,Emily Bailey,Thomas Hamilton,33.92866,-6.90656,Temara,MA,Casablanca,False,True,True,panicking
784,1995-01-29,1995-02-11,Michael Osborne,Jennifer George,-13.7804,34.4587,Salima,MW,Blantyre,True,True,True,talkative
785,1997-01-26,1997-02-19,Gerald Howe,David Simmons,36.46917,10.78222,Beni Khiar,TN,Tunis,False,False,True,oblivious
786,2008-07-22,2008-08-30,Alexandria Dawson,Charles Mitchell,-2.68333,33.0,Usagara,TZ,Dar es Salaam,False,False,True,injured
787,2013-02-19,2013-03-08,Roberto Olson,Dominic Peters,-23.85972,35.34722,Maxixe,MZ,Maputo,False,True,True,paranoid
788,1989-09-25,1989-10-03,Vincent Hess,Rhonda Jones,3.27833,32.88667,Kitgum,UG,Kampala,False,True,True,insulting
789,2001-02-21,2001-03-26,Ruth Webb,Brian Velasquez,33.42585,-6.00137,Oulmes,MA,Casablanca,False,True,True,confessing
790,1997-04-20,1997-05-25,Laura Ford,Kerri Clay,6.8485,3.64633,Shagamu,NG,Lagos,False,False,True,oblivious
791,1987-06-20,1987-07-31,Amber Williams,Charlene Mccormick,11.8659,34.3869,Ar Ruseris,SD,Khartoum,False,False,True,happy
792,1986-08-10,1986-08-14,Cynthia Jones,Michael Woods,2.41669,30.98551,Paidha,UG,Kampala,False,False,True,complaining
793,1990-09-19,1990-10-14,Melissa Lara,Bradley Ewing,11.86064,9.0027,Gaya,NG,Lagos,False,False,True,oblivious
794,1996-11-11,1996-12-06,Carla Wilkins,Jeffery Weaver,-5.41667,38.01667,Chanika,TZ,Dar es Salaam,False,False,True,hostile
795,2019-03-19,2019-04-15,Phyllis Hunter,Dawn Pierce,37.16911,10.03478,El Alia,TN,Tunis,False,True,True,unhappy
796,1990-09-09,1990-10-12,Jordan Garza,Billy White,7.65649,4.92235,Efon-Alaaye,NG,Lagos,False,False,True,scared
797,2011-08-28,2011-08-28,Crystal Smith,Kaitlyn Johns,0.03813,36.36339,Nyahururu,KE,Nairobi,False,False,True,scared
798,2021-01-20,2021-02-22,Ruben Steele,Dean Martinez,-2.68333,33.0,Usagara,TZ,Dar es Salaam,True,True,True,worried
799,2019-01-27,2019-03-05,Alex Steele,Kendra Miller,34.15429,3.50309,Messaad,DZ,Algiers,False,False,True,evasive
800,2006-03-30,2006-04-09,Scott Clark,David Woodward,34.15429,3.50309,Messaad,DZ,Algiers,True,True,True,paranoid
801,2009-03-20,2009-04-16,Monica Dennis,Mr. Rodney Franco,4.92675,6.26764,Yenagoa,NG,Lagos,False,False,True,unhappy
802,2013-07-02,2013-07-28,Calvin Clark,Matthew Brown,9.89206,43.38531,Baki,SO,Mogadishu,False,True,True,scared
803,1994-04-28,1994-05-16,Alicia Doyle,Amanda Petersen DDS,34.15429,3.50309,Messaad,DZ,Algiers,False,False,True,scared
804,2001-12-01,2001-12-14,Denise Smith,Kendra Mercado,3.27833,32.88667,Kitgum,UG,Kampala,False,True,True,scared
805,2000-02-20,2000-03-16,Danielle Sanchez,Sonia Mcdaniel,6.45407,3.39467,Lagos,NG,Lagos,False,False,True,oblivious
806,2005-11-05,2005-11-19,Hannah Harris,David Harrington,-4.83,29.65806,Mwandiga,TZ,Dar es Salaam,False,True,False,talkative
807,2016-11-10,2017-01-06,Emma Gonzalez,Jennifer Snyder,36.72544,3.55665,Thenia,DZ,Algiers,True,True,True,hostile
808,2014-11-09,2014-12-10,Rebecca Henry,Nicole Hart,-7.76667,35.7,Iringa,TZ,Dar es Salaam,False,True,True,hostile
809,1985-10-23,1985-11-04,Gregory Rice,Kenneth Barrett,5.84752,-5.682,Lakota,CI,Abidjan,False,True,True,insulting
810,1986-04-02,1986-04-09,Kenneth Rodriguez,Adam Montes,7.65649,4.92235,Efon-Alaaye,NG,Lagos,False,False,True,sad
811,2022-01-25,2022-02-06,Crystal Grimes,Ashley Larson,-6.25,38.66667,Mvomero,TZ,Dar es Salaam,False,True,True,complaining
